"(tBodyAccMean,gravity)" "(tBodyAccJerkMean),gravityMean)" "(tBodyGyroMean,gravityMean)" "(tBodyGyroJerkMean,gravityMean)" "(X,gravityMean)" "(Y,gravityMean)" "(Z,gravityMean)" "label" "class" "subject"
"4922" -0.14384364 -0.33830681 -0.26318143 0.1466923 -0.65716517 -0.066616819 -0.16017124 "sitting" "train" "23"
"4923" -0.067299251 -0.29616913 -0.25151266 -0.08757881 -0.65547398 -0.06726902 -0.16115132 "sitting" "train" "23"
"4924" -0.082019085 0.41313142 -0.45835999 0.42047704 -0.65310245 -0.068138514 -0.16256914 "sitting" "train" "23"
"4925" -0.17987757 0.44236164 0.24087606 0.54829159 -0.65169557 -0.068629368 -0.16343418 "sitting" "train" "23"
"4926" 0.69042552 -0.24056322 0.016104491 -0.32844382 -0.6521085 -0.068668797 -0.16299889 "sitting" "train" "23"
"4927" -0.024263454 -0.12052046 -0.12430008 -0.2957773 -0.65188094 -0.068768967 -0.16311826 "sitting" "train" "23"
"4928" -0.0042327308 0.8278345 -0.1754239 0.22071811 -0.64848745 -0.069611239 -0.16553962 "sitting" "train" "23"
"4929" 0.023014132 -0.092852533 0.54012583 0.4655787 -0.64568429 -0.070545299 -0.16730134 "sitting" "train" "23"
"4930" 0.13319762 0.092001543 0.44610612 0.0014721314 -0.93506971 0.06835847 0.056911968 "sitting" "train" "23"
"4931" 0.11830993 -0.25640523 0.42268226 -0.49565005 -0.88312103 0.056463858 0.093105391 "sitting" "train" "23"
"4932" -0.16271265 0.51577616 0.50671849 -0.57946245 -0.88423502 0.041102995 0.080667201 "sitting" "train" "23"
"4933" 0.069996918 0.032500406 0.68760884 -0.48001599 -0.89211313 0.040594769 0.072239892 "sitting" "train" "23"
"4934" 0.029551536 -0.05108988 -0.41616976 -0.048220169 -0.88960349 0.035983281 0.069515534 "sitting" "train" "23"
"4935" -0.075831404 -0.62244257 -0.40352921 0.13027871 -0.89031265 0.031239485 0.061970503 "sitting" "train" "23"
"4936" -0.045080731 0.031085709 -0.40455243 0.77432037 -0.8903812 0.029084291 0.058248436 "sitting" "train" "23"
"4937" -0.14327939 0.38378118 -0.1301508 -0.45220734 -0.88964026 0.027076145 0.055573673 "sitting" "train" "23"
"4938" 0.015783959 -0.27422585 0.14137039 0.14581581 -0.88910275 0.026842924 0.055938543 "sitting" "train" "23"
"4939" 0.039784017 0.056156707 0.24854327 -0.0093999287 -0.897382 0.03397862 0.056999516 "sitting" "train" "23"
"4940" 0.01347418 0.083668302 -0.19645033 -0.12389276 -0.92122657 0.074584232 0.071933893 "sitting" "train" "23"
"4941" 0.082284931 -0.096682114 -0.18540931 0.036454213 -0.91459207 0.097197965 0.081218787 "sitting" "train" "23"
"4942" -0.061423749 -0.0032232787 0.1504685 0.043742937 -0.93141258 0.04733512 0.024541723 "sitting" "train" "23"
"4943" -0.014508598 0.22587834 0.062495915 -0.043025243 -0.90174571 0.026583918 0.013027475 "sitting" "train" "23"
"4944" 0.035314694 0.021353989 -0.41089023 0.10826977 -0.91081051 0.044261877 0.055784738 "sitting" "train" "23"
"4945" 0.02367493 -0.080765723 -0.030694294 -0.056242915 -0.89942719 0.040527942 0.06418308 "sitting" "train" "23"
"4946" -0.056506795 0.043996405 -0.38543456 0.54044747 0.5009255 -0.27634203 -0.73292523 "laying" "train" "23"
"4947" 0.17117997 -0.3197956 -0.19272177 0.35690715 0.55334312 -0.25699997 -0.75847788 "laying" "train" "23"
"4948" -0.067510477 -0.22630719 -0.012149368 0.23610958 0.54742556 -0.25251684 -0.7627096 "laying" "train" "23"
"4949" -0.034841525 0.69298191 0.37881331 0.19542034 0.54893894 -0.24793846 -0.76756757 "laying" "train" "23"
"4950" -0.0639625 0.11375948 0.88413748 0.20728898 0.55570313 -0.24385568 -0.7722624 "laying" "train" "23"
"4951" -0.012723382 -0.16881367 0.65680682 0.18055888 0.55773378 -0.24019852 -0.77618052 "laying" "train" "23"
"4952" 0.08480516 0.033323887 0.028733174 -0.60751293 0.55272761 -0.23841571 -0.77770829 "laying" "train" "23"
"4953" 0.051227579 0.14617183 0.62298202 -0.51687327 0.5485218 -0.23759222 -0.77825805 "laying" "train" "23"
"4954" -0.075215641 -0.48411146 0.086628441 -0.61754669 0.54683512 -0.23595169 -0.77982696 "laying" "train" "23"
"4955" -0.0013469283 0.34355166 -0.12691502 0.21920951 0.54180706 -0.23482181 -0.78057736 "laying" "train" "23"
"4956" 0.029347443 0.35099607 -0.30243352 -0.19885462 0.53672269 -0.234647 -0.78028944 "laying" "train" "23"
"4957" 0.070238312 -0.52259078 -0.26863501 -0.27047744 0.53207307 -0.23615973 -0.77825934 "laying" "train" "23"
"4958" 0.049669755 0.023173558 0.3198487 0.27020044 0.53164902 -0.23717331 -0.77716794 "laying" "train" "23"
"4959" -0.074407086 0.19239685 -0.24332445 0.054718858 0.53632702 -0.23649822 -0.77833707 "laying" "train" "23"
"4960" -0.046222638 0.19360599 0.35459249 -0.26642963 0.54171251 -0.23554049 -0.77982526 "laying" "train" "23"
"4961" 0.0024222757 -0.36571021 0.55490559 0.26237008 0.54573056 -0.23486218 -0.78086694 "laying" "train" "23"
"4962" 0.19349829 -0.2160008 -0.31353308 -0.26750301 0.54823747 -0.23481628 -0.78111239 "laying" "train" "23"
"4963" 0.10508218 0.14962267 0.27662132 -0.18497305 0.55043255 -0.23354434 -0.78259494 "laying" "train" "23"
"4964" -0.17734137 -0.11226424 -0.28901677 0.26549561 0.54633462 -0.23265389 -0.78320266 "laying" "train" "23"
"4965" 0.0017927472 0.21717878 -0.40381892 -0.26330456 0.54695702 -0.23264486 -0.78326174 "laying" "train" "23"
"4966" 0.35064041 0.43258156 0.3375647 0.49647178 0.54757973 -0.23331236 -0.78261938 "laying" "train" "23"
"4967" -0.12089134 -0.54309499 0.38861047 0.24513824 0.54633035 -0.23362964 -0.78219178 "laying" "train" "23"
"4968" 0.065766548 0.21724702 0.24615103 -0.15547562 0.54148147 -0.23295399 -0.78248154 "laying" "train" "23"
"4969" -0.0057198484 0.1300124 -0.11810986 0.33703842 0.51241334 -0.24489521 -0.76689902 "laying" "train" "23"
"4970" 0.084332648 -0.34884571 -0.035012629 0.105777 0.5733478 -0.2303762 -0.78710843 "laying" "train" "23"
"4971" -0.1056048 0.43667093 0.074324952 0.061868664 0.55828547 -0.22718151 -0.7897168 "laying" "train" "23"
"4972" 0.0042617874 0.24177728 0.35297121 -0.024997861 0.55904878 -0.22149455 -0.79566156 "laying" "train" "23"
"4973" 0.068461442 0.04007092 0.3862672 -0.11664236 0.55826441 -0.21830418 -0.79892292 "laying" "train" "23"
"4974" 0.14898878 0.07060152 0.17527927 -0.053372327 0.55591887 -0.21565187 -0.80152313 "laying" "train" "23"
"4975" -0.0026572043 -0.052110774 0.49665548 -0.14356632 0.55379003 -0.21345647 -0.80365321 "laying" "train" "23"
"4976" 0.03595934 0.83502602 -0.01478219 -0.23595932 0.54938269 -0.21311391 -0.80368003 "laying" "train" "23"
"4977" -0.20743514 -0.13446754 -0.22465841 0.28680586 0.543907 -0.21399684 -0.80231016 "laying" "train" "23"
"4978" -0.010454108 -0.5479576 -0.29638534 0.14444281 0.54342531 -0.2135859 -0.80269259 "laying" "train" "23"
"4979" 0.21544042 0.59732966 0.38929155 0.54929311 0.54356591 -0.2143092 -0.80195687 "laying" "train" "23"
"4980" -0.44823297 -0.13582008 -0.0097711544 -0.48705964 0.54350985 -0.21515007 -0.80108205 "laying" "train" "23"
"4981" 0.0099839584 -0.38588161 -0.29833888 -0.78210388 0.54513395 -0.214846 -0.80153822 "laying" "train" "23"
"4982" 0.067813998 0.30595956 -0.54404003 0.17822159 0.54883612 -0.21381916 -0.80290664 "laying" "train" "23"
"4983" 0.042091658 0.033528275 0.16248257 0.37368354 0.55315942 -0.21275219 -0.80433822 "laying" "train" "23"
"4984" 0.08710481 -0.25252562 0.29988048 -0.043074451 0.55500453 -0.21194966 -0.80529921 "laying" "train" "23"
"4985" 0.003321177 0.33503557 0.93760065 -0.20187787 -0.80086632 0.17778289 0.1349773 "walking" "train" "23"
"4986" 0.4518879 0.71629583 0.93350966 -0.86035237 -0.76918597 0.19030451 0.15332362 "walking" "train" "23"
"4987" 0.61712941 -0.40133565 0.90779658 -0.75482061 -0.76032877 0.19327579 0.15883668 "walking" "train" "23"
"4988" 0.58126766 0.27273538 -0.86513786 -0.78556059 -0.75621728 0.1967594 0.15978933 "walking" "train" "23"
"4989" 0.35358878 -0.5068317 -0.93825319 0.1243461 -0.76010774 0.19574107 0.1571425 "walking" "train" "23"
"4990" -0.2866682 -0.86583082 0.43576556 0.47411687 -0.77901324 0.18930176 0.14540549 "walking" "train" "23"
"4991" -0.88490846 -0.16902533 0.48289919 0.025905776 -0.78452123 0.1885982 0.14102896 "walking" "train" "23"
"4992" 0.015426526 0.90698887 0.7378467 -0.34155114 -0.78322746 0.19066909 0.14049034 "walking" "train" "23"
"4993" 0.5395071 0.52850959 0.72386046 -0.25984975 -0.79255566 0.18724839 0.13485057 "walking" "train" "23"
"4994" -0.00049988603 -0.22734869 -0.73117287 -0.12867053 -0.7930346 0.18444298 0.13673281 "walking" "train" "23"
"4995" 0.61443361 0.39117853 -0.87867805 0.33182808 -0.77956433 0.19254298 0.14225707 "walking" "train" "23"
"4996" 0.3063239 -0.5223957 -0.3222337 0.094626241 -0.78154128 0.19490504 0.13839099 "walking" "train" "23"
"4997" 0.14291331 -0.7249466 0.20994394 0.083776216 -0.79746963 0.18750152 0.13009575 "walking" "train" "23"
"4998" -0.5037961 -0.44625685 0.23144701 -0.098138468 -0.79948106 0.18423063 0.1310607 "walking" "train" "23"
"4999" -0.05930226 -0.26531727 -0.050989847 -0.23319474 -0.78573262 0.18424859 0.1433838 "walking" "train" "23"
"5000" 0.2047589 -0.80269039 0.96917899 -0.12135663 -0.79004068 0.18275767 0.14072563 "walking" "train" "23"
"5001" -0.54421315 -0.45989452 0.90810504 -0.043462541 -0.76405163 0.19622327 0.15324917 "walking" "train" "23"
"5002" -0.3874268 0.80728493 0.83532605 -0.32213748 -0.7725965 0.19191757 0.14905427 "walking" "train" "23"
"5003" 0.7411573 0.25212488 -0.29149125 -0.11190641 -0.76902891 0.19045974 0.15334368 "walking" "train" "23"
"5004" 0.54700249 0.36852311 -0.80618768 0.35940789 -0.78057824 0.18975903 0.14363661 "walking" "train" "23"
"5005" -0.11769394 -0.14745509 -0.79995762 0.20603934 -0.79132748 0.1874263 0.13582321 "walking" "train" "23"
"5006" -0.66782784 -0.77823945 -0.73587317 -0.55785926 -0.78049359 0.18726731 0.145687 "walking" "train" "23"
"5007" -0.27581732 -0.57633933 -0.89266841 -0.34321417 -0.7691859 0.19039222 0.15325714 "walking" "train" "23"
"5008" -0.17432828 0.5587492 0.66498781 0.54457253 -0.77571178 0.18754787 0.14968593 "walking" "train" "23"
"5009" -0.18091433 -0.00037194062 0.89401552 -0.11964331 -0.80591877 0.1759113 0.13194844 "walking" "train" "23"
"5010" -0.028103525 -0.4226675 0.49775696 0.31165641 -0.82251239 0.17272408 0.11964407 "walking" "train" "23"
"5011" 0.064617013 -0.16774187 0.57546649 0.82384803 -0.80609611 0.1815565 0.12726058 "walking" "train" "23"
"5012" -0.068854367 0.18446629 -0.2968411 0.95072727 -0.78682679 0.18806083 0.13938605 "walking" "train" "23"
"5013" -0.17695573 0.32894402 -0.76205334 -0.064646123 -0.76474976 0.19528282 0.15337829 "walking" "train" "23"
"5014" 0.08726173 0.48611472 0.80771208 0.18505531 -0.8148635 0.15260894 0.1391637 "walking_downstairs" "train" "23"
"5015" 0.18292356 0.62170521 -0.16299502 0.63227277 -0.86956206 0.14078205 0.10150786 "walking_downstairs" "train" "23"
"5016" -0.059619323 -0.93191957 0.95121121 0.82400467 -0.87347785 0.15067067 0.091400688 "walking_downstairs" "train" "23"
"5017" 0.049535566 -0.81115258 0.88481225 -0.75706448 -0.84479145 0.15093815 0.11587003 "walking_downstairs" "train" "23"
"5018" -0.014893807 0.76044316 0.20855826 -0.3673399 -0.83349642 0.15040203 0.12540739 "walking_downstairs" "train" "23"
"5019" 0.14138707 -0.28988484 0.4223062 0.34865032 -0.84966812 0.1548621 0.1092079 "walking_downstairs" "train" "23"
"5020" -0.24082788 -0.67962619 -0.33872621 -0.31296353 -0.87335645 0.15600617 0.086892863 "walking_downstairs" "train" "23"
"5021" -0.28887146 0.51920149 -0.93110881 -0.33151729 -0.87352408 0.1623325 0.080181727 "walking_downstairs" "train" "23"
"5022" 0.31220928 0.67207487 -0.87894103 0.058602402 -0.86281595 0.16294335 0.090475603 "walking_downstairs" "train" "23"
"5023" -0.87910351 0.47200211 0.82486671 -0.79395744 -0.8138387 0.15949044 0.13623328 "walking_downstairs" "train" "23"
"5024" -0.80118812 0.71925058 0.8820847 -0.36411781 -0.81963406 0.15780261 0.13247817 "walking_downstairs" "train" "23"
"5025" 0.66929801 0.037211526 0.90691419 0.50285201 -0.82763967 0.15570541 0.12714831 "walking_downstairs" "train" "23"
"5026" 0.30277504 -0.85069862 0.85274026 -0.43412964 -0.80674197 0.16268772 0.14016422 "walking_downstairs" "train" "23"
"5027" -0.34815316 -0.46385279 -0.8756528 0.81168433 -0.78988484 0.16359246 0.15334048 "walking_downstairs" "train" "23"
"5028" 0.027534059 0.71131621 0.92681642 0.26242716 -0.7958211 0.15769563 0.15169786 "walking_downstairs" "train" "23"
"5029" 0.099532636 -0.61092676 -0.84001664 -0.61386598 -0.79877921 0.16049884 0.14787139 "walking_downstairs" "train" "23"
"5030" -0.11960928 -0.48217634 -0.88363752 -0.16383621 -0.80992447 0.16290771 0.13741165 "walking_downstairs" "train" "23"
"5031" -0.83112646 0.54947733 -0.63455206 0.73019795 -0.82533159 0.16684258 0.12170478 "walking_downstairs" "train" "23"
"5032" -0.39961967 -0.30190958 0.91374533 -0.9951003 -0.72721595 0.16255901 0.20273199 "walking_downstairs" "train" "23"
"5033" 0.2729443 0.38642031 0.8133631 0.25902816 -0.76703395 0.15909481 0.17358603 "walking_downstairs" "train" "23"
"5034" 0.55123183 -0.25887186 0.93768605 0.36874773 -0.76445424 0.1493139 0.17952432 "walking_downstairs" "train" "23"
"5035" 0.32255204 -0.71412906 0.95004951 -0.43106195 -0.77446796 0.14185872 0.17455613 "walking_downstairs" "train" "23"
"5036" -0.6330299 0.75703625 -0.84536031 -0.020320341 -0.7803299 0.15544223 0.16490257 "walking_downstairs" "train" "23"
"5037" -0.49367328 0.68310829 0.74576249 0.13794737 -0.77194155 0.16526757 0.1667848 "walking_downstairs" "train" "23"
"5038" -0.45872663 -0.17995213 -0.78060841 -0.27471923 -0.76199358 0.1658576 0.17434902 "walking_downstairs" "train" "23"
"5039" -0.17784028 0.546554 -0.93034263 -0.27693872 -0.76437658 0.16484105 0.17297263 "walking_downstairs" "train" "23"
"5040" -0.063076941 -0.59023566 -0.90820061 0.35623626 -0.78065216 0.16520987 0.1598752 "walking_downstairs" "train" "23"
"5041" 0.35298664 -0.22053006 -0.82294995 0.42700733 -0.66219694 0.20291186 0.23402264 "walking_upstairs" "train" "23"
"5042" 0.075087668 -0.74245072 -0.95321822 -0.1125988 -0.61031055 0.23742348 0.25494278 "walking_upstairs" "train" "23"
"5043" -0.54089153 0.10799067 -0.92959057 0.097139445 -0.61527074 0.24085854 0.24844707 "walking_upstairs" "train" "23"
"5044" 0.070001594 0.62411608 -0.83707332 -0.16717801 -0.5972174 0.24388699 0.26140251 "walking_upstairs" "train" "23"
"5045" -0.19273758 0.33945467 -0.28794662 -0.36228281 -0.54612553 0.25512617 0.29581333 "walking_upstairs" "train" "23"
"5046" -0.062000909 -0.19425779 0.69708111 0.66430211 -0.53696023 0.26380315 0.29745667 "walking_upstairs" "train" "23"
"5047" 0.20813651 -0.30444547 0.94943727 0.20789015 -0.56455207 0.258414 0.27842193 "walking_upstairs" "train" "23"
"5048" 0.31000816 -0.088490554 -0.48693868 -0.772875 -0.57496235 0.24045208 0.28186808 "walking_upstairs" "train" "23"
"5049" -0.064102159 0.53332307 -0.92509151 0.23297649 -0.63865722 0.18816917 0.25968729 "walking_upstairs" "train" "23"
"5050" 0.0088156008 0.69344275 -0.87532503 -0.18973391 -0.57051407 0.22634416 0.29369613 "walking_upstairs" "train" "23"
"5051" 0.4526789 0.77950022 -0.94732424 -0.77219318 -0.54775709 0.24196248 0.30275208 "walking_upstairs" "train" "23"
"5052" 0.71956878 0.02172967 -0.8654915 0.28043433 -0.54173487 0.24550052 0.30542376 "walking_upstairs" "train" "23"
"5053" 0.92197642 -0.16149784 -0.24830412 0.30968671 -0.53595668 0.24814179 0.30842678 "walking_upstairs" "train" "23"
"5054" -0.69294012 0.29158621 0.25141261 0.84881694 -0.54378015 0.24717381 0.30276946 "walking_upstairs" "train" "23"
"5055" 0.52234378 0.073453997 0.95017289 0.92535486 -0.55065332 0.25194933 0.29421344 "walking_upstairs" "train" "23"
"5056" 0.41356732 -0.57125114 0.93682563 -0.68921602 -0.56410264 0.24460077 0.28803254 "walking_upstairs" "train" "23"
"5057" -0.33288934 0.2930236 -0.93581927 -0.92643706 -0.57791787 0.22950194 0.28607626 "walking_upstairs" "train" "23"
"5058" 0.23409404 -0.1378373 -0.92021786 0.55384643 -0.63908812 0.18175132 0.26205769 "walking_upstairs" "train" "23"
"5059" 0.52073239 0.5509233 -0.92076184 -0.55827621 -0.58762701 0.21632257 0.28564779 "walking_upstairs" "train" "23"
"5060" 0.0088232091 -0.52665 -0.86960221 -0.17945507 -0.57415464 0.22435181 0.29192431 "walking_upstairs" "train" "23"
"5061" 0.023611226 0.73026113 -0.78906394 0.39114675 -0.58087887 0.23231504 0.28207656 "walking_upstairs" "train" "23"
"5062" 0.67369323 -0.34629751 -0.77823669 0.062782354 -0.57546267 0.23086868 0.28723832 "walking_upstairs" "train" "23"
"5063" -0.20124739 -0.58999148 -0.88066556 -0.30011087 -0.56265582 0.23083687 0.29738885 "walking_upstairs" "train" "23"
"5064" -0.85038668 0.69890271 0.75749393 0.68412103 -0.5648095 0.24171084 0.28926881 "walking_upstairs" "train" "23"
"5065" 0.30043288 -0.07018302 0.94160105 0.56627857 -0.56010466 0.242262 0.29270813 "walking_upstairs" "train" "23"
"5066" 0.46618185 0.07664315 0.96380696 0.42816491 -0.56773005 0.23067239 0.2934769 "walking_upstairs" "train" "23"
"5067" -0.84981398 -0.19586203 -0.63656677 0.53367636 -0.66422331 0.19773067 -0.19956916 "standing" "train" "25"
"5068" -0.26816968 0.84265992 0.12488271 0.73987213 -0.66484333 0.19868679 -0.19857051 "standing" "train" "25"
"5069" 0.4743147 -0.056273109 0.39409048 0.55237403 -0.66761276 0.19936573 -0.19600672 "standing" "train" "25"
"5070" -0.019485545 -0.33374889 0.6743578 -0.37825799 -0.6688965 0.19922449 -0.19506289 "standing" "train" "25"
"5071" -0.17669361 -0.18039744 0.80093087 -0.32109082 -0.66739098 0.19844616 -0.19668028 "standing" "train" "25"
"5072" 0.050617218 0.040121909 0.59438283 -0.84867256 -0.66497942 0.1980958 -0.19877792 "standing" "train" "25"
"5073" -0.019682103 0.19251762 0.22253809 -0.39830377 -0.66199417 0.19700141 -0.20170979 "standing" "train" "25"
"5074" -0.013186851 -0.049261739 -0.44613608 0.48043231 -0.65831107 0.19437315 -0.20593751 "standing" "train" "25"
"5075" 0.086139977 -0.057337677 -0.070847921 -0.16257797 -0.6562746 0.19013082 -0.2095768 "standing" "train" "25"
"5076" 0.0065840291 0.27181047 -0.024213278 -0.10065938 -0.65528571 0.18754259 -0.21153799 "standing" "train" "25"
"5077" -0.009980224 -0.44743111 -0.30496171 0.34077167 -0.65739428 0.19211403 -0.20776145 "standing" "train" "25"
"5078" -0.059670563 0.049235274 0.11517119 0.062233687 -0.66364356 0.19900191 -0.19935221 "standing" "train" "25"
"5079" -0.014243788 0.2544216 0.10907452 0.58021495 -0.66738382 0.20064661 -0.19548707 "standing" "train" "25"
"5080" 0.068836812 -0.4247383 0.060673044 0.25575669 -0.6659182 0.198179 -0.19799056 "standing" "train" "25"
"5081" 0.10705465 -0.14000358 0.14073183 -0.35806344 -0.66288129 0.19522777 -0.20192568 "standing" "train" "25"
"5082" -0.023439896 -0.081729074 -0.31257649 -0.28661639 -0.66101152 0.19664357 -0.20266865 "standing" "train" "25"
"5083" -0.12029452 0.037328727 -0.10862235 0.21631878 -0.66002358 0.20090881 -0.20119606 "standing" "train" "25"
"5084" 0.015822645 0.18326693 0.37348935 -0.5092779 -0.66013759 0.20096525 -0.2010751 "standing" "train" "25"
"5085" 0.0065510821 0.33390489 -0.69332881 -0.5806099 -0.66086882 0.19857692 -0.20177234 "standing" "train" "25"
"5086" -0.16557324 -0.054346226 0.17898832 0.24969849 -0.66255939 0.19812453 -0.20067579 "standing" "train" "25"
"5087" -0.04440466 0.20411377 -0.34817429 0.15167797 -0.64483152 0.18448214 -0.22090118 "standing" "train" "25"
"5088" 0.032414601 -0.083840285 -0.036851267 0.384386 -0.63721014 0.16472128 -0.23393809 "standing" "train" "25"
"5089" 0.0061379527 -0.11033156 0.24495496 0.22709497 -0.63678904 0.17084978 -0.23222126 "standing" "train" "25"
"5090" -0.051876317 -0.31539056 0.65613432 -0.41370079 -0.64250347 0.17150874 -0.22771294 "standing" "train" "25"
"5091" -0.03830998 0.12580457 -0.42816546 0.42922952 -0.64669762 0.17084147 -0.22480608 "standing" "train" "25"
"5092" 0.04641412 0.32560153 -0.68084191 -0.68250819 -0.64705792 0.17060266 -0.22462071 "standing" "train" "25"
"5093" -0.022043709 -0.048466849 0.14920418 -0.7600189 -0.64535451 0.16926027 -0.22636608 "standing" "train" "25"
"5094" -0.0065512327 0.23290444 0.74607809 0.83252818 -0.6428637 0.170061 -0.22795168 "standing" "train" "25"
"5095" 0.10188728 0.081418122 0.40794377 -0.39127832 -0.64207953 0.17138636 -0.22807395 "standing" "train" "25"
